"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2008","2009","2010","2011","2012","2013"
"44140","Springfield, MA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",24559812,24764137,24973460,25649546,26475011,26549204
"44140","Springfield, MA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39634,39898,40073,41009,42307,42349
"44180","Springfield, MO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",15787132,15550207,15464234,15595040,16365919,16555628
"44180","Springfield, MO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36775,35812,35351,35424,36811,36893
"44220","Springfield, OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5189734,5241649,5147749,5283009,5312154,5318416
"44220","Springfield, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37228,37770,37049,38147,38935,39058
"44300","State College, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5452871,5530383,5712753,5890005,5905116,5964733
"44300","State College, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35958,36134,37059,38100,38073,38382
"44420","Staunton-Waynesboro, VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4717901,4565885,4487379,4632089,4719175,4761259
"44420","Staunton-Waynesboro, VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39840,38500,37908,38951,39773,39835
"44700","Stockton-Lodi, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",21052844,20603675,20678620,21261850,22187994,22740485
"44700","Stockton-Lodi, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31343,30401,30078,30587,31645,32284
"44940","Sumter, SC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3674691,3666887,3605498,3687840,3768167,3794112
"44940","Sumter, SC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34516,34269,33517,34337,34849,35091
"45060","Syracuse, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",25694808,25914485,26433395,27071873,27587555,27523500
"45060","Syracuse, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38996,39213,39871,40864,41739,41580
"45220","Tallahassee, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13077256,12773086,13472801,14011199,13288938,13300759
"45220","Tallahassee, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36201,35025,36466,37757,35400,35635
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",106528305,101558381,105547320,108128133,107868850,109043908
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38780,36744,37845,38241,37913,37987
"45460","Terre Haute, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5969201,5954569,5958129,6043674,6184912,6222855
"45460","Terre Haute, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34711,34581,34578,35024,35836,36138
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5551271,5472910,5489610,5590996,5629524,5549442
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37637,36794,36767,37384,37640,37090
"45540","The Villages, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2875216,2946063,3378395,3861308,4235135,4164096
"45540","The Villages, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33265,32502,35832,39276,41624,38896
"45780","Toledo, OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",23176237,23032642,23135620,23938607,24218650,24377232
"45780","Toledo, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37872,37713,37915,39267,39802,40085
"45820","Topeka, KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9530579,9650451,9375556,9841279,9880998,9944363
"45820","Topeka, KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41209,41499,40027,41914,42106,42460
"45940","Trenton, NJ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",17304743,16789668,16761838,16649105,17403649,17566194
"45940","Trenton, NJ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47525,45950,45546,45265,47186,47423
"46060","Tucson, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",36559339,34660693,34314959,34653497,35371314,35484300
"46060","Tucson, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37777,35528,34943,35078,35642,35607
"46140","Tulsa, OK (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",43658763,39253407,40168752,43272899,46287437,46676301
"46140","Tulsa, OK (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47635,42216,42741,45759,48615,48542
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8412663,8348056,8547007,8646631,8768772,8845550
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37506,36513,37084,37351,37562,37540
"46340","Tyler, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8687487,7973837,8203096,8682284,9000266,9080935
"46340","Tyler, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42740,38500,38982,40783,41936,42026
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",33847919,34629333,34996434,35391019,36204420,36623452
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36252,36716,36601,36651,37133,37241
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11062225,11315727,11534488,11673015,11879670,11838516
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37012,37845,38541,39072,39815,39758
"46660","Valdosta, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4903760,4858930,4946152,5262067,5165002,5310455
"46660","Valdosta, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36349,35266,35322,36973,35724,37163
"46700","Vallejo-Fairfield, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13675831,13581219,13348145,13678474,14127188,14676055
"46700","Vallejo-Fairfield, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33440,33102,32233,32821,33609,34549
"47020","Victoria, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4101110,3859449,3945996,4183122,4462225,4531190
"47020","Victoria, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44133,41149,41943,44167,46159,46477
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4978357,5124231,5178886,5182756,5096376,5088778
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31966,32736,32943,32860,32272,32344
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",68653912,68367136,68945111,70647052,72199762,72331183
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41295,40977,41036,41881,42510,42364
"47300","Visalia-Porterville, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12942760,12536010,13203610,13986599,14133884,14452998
"47300","Visalia-Porterville, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30150,28687,29782,31241,31336,31825
"47380","Waco, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8550347,8708134,9102793,9184135,9488017,9533487
"47380","Waco, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34654,34911,35858,35910,36897,36813
"47460","Walla Walla, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2325686,2327205,2354394,2459800,2487833,2485795
"47460","Walla Walla, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37990,37487,37358,38718,39241,39108
"47580","Warner Robins, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6457292,6580775,6758593,7050522,7030744,6964950
"47580","Warner Robins, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37157,37223,37460,38412,37938,37403
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",268893066,264381046,269146744,280422462,286727465,285602204
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",49383,47654,47512,48587,48908,48002
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6856381,6906976,6768740,7072309,7205932,7246322
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41372,41303,40317,42042,42756,42755
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4870114,5040346,5215800,5309958,5213263,5103454
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42337,43820,44731,44888,43106,42705
"48140","Wausau, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5418191,5403613,5304413,5385819,5485039,5554453
"48140","Wausau, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40727,40388,39566,40035,40726,41018
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4501735,4493716,4308640,4431126,4459665,4435417
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36026,36026,34674,35933,36382,36358
"48300","Wenatchee, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3992524,3932758,3920936,4093287,4302161,4322173
"48300","Wenatchee, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36958,35878,35239,36539,38099,38102
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5525696,5551979,5483236,5742915,5923036,6094895
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37317,37536,37091,39047,40470,41815
"48620","Wichita, KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",27372847,25886606,25497607,26744004,27305729,27448636
"48620","Wichita, KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44354,41272,40349,42246,42966,43064
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6444796,5808359,5953979,6317742,6459935,6466528
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42883,38525,39309,42081,42855,42768
"48700","Williamsport, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4082579,4167788,4318624,4597328,4616790,4523057
"48700","Williamsport, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35150,35904,37173,39397,39353,38740
"48900","Wilmington, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9303364,9160386,9201531,9478218,9805568,9948746
"48900","Wilmington, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37474,36378,35976,36520,37234,37039
"49020","Winchester, VA-WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4556147,4548788,4702727,4884675,5030911,5086080
"49020","Winchester, VA-WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36238,35724,36533,37586,38424,38537
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",24795262,24218066,24460687,24753244,25659590,25573416
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39221,37978,38144,38421,39646,39294
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",36878347,36893022,37732099,38776851,39490393,39521426
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40582,40393,41066,42062,42774,42647
"49420","Yakima, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8237799,7943434,8186896,8432249,8824288,8838189
"49420","Yakima, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35014,33152,33529,34273,35810,35776
"49620","York-Hanover, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16678569,16827798,16848588,17344247,17489837,17552989
"49620","York-Hanover, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38842,38861,38687,39709,39985,39987
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",20749336,20303686,20280340,21132937,21317770,21330837
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36342,35736,35881,37600,38170,38399
"49700","Yuba City, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5278086,5348279,5342297,5481682,5547113,5682099
"49700","Yuba City, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31867,32224,31950,32765,33092,33684
"49740","Yuma, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5415546,5472813,5549344,5592923,5481334,5555751
"49740","Yuma, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",28324,28252,28222,27708,27171,27613
"Note: See the included footnote file."
"RPI1: Real Personal Income"
"Last updated: July 1, 2015."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Prices Branch"
