Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2009-2014,12620,"Bangor, ME",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.023101581,0.384931982
2013-2014,12620,"Bangor, ME",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.033075929,1.592977524
2000-2014,12620,"Bangor, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",0.160984054,0.33525005
2009-2014,12620,"Bangor, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",0.172306076,0.636819363
2013-2014,12620,"Bangor, ME",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.839500368,0.202671826
2000-2014,12700,"Barnstable Town, MA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.020238923,1.120664716
2009-2014,12700,"Barnstable Town, MA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.329395771,0.936202109
2013-2014,12700,"Barnstable Town, MA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.458085209,0.752717614
2000-2014,12700,"Barnstable Town, MA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",2.304236174,1.030297637
2009-2014,12700,"Barnstable Town, MA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.886670828,0.637872517
2013-2014,12700,"Barnstable Town, MA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.925377548,1.234156847
2000-2014,12700,"Barnstable Town, MA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.291520387,0.558191121
2009-2014,12700,"Barnstable Town, MA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.04222196,0.799488962
2013-2014,12700,"Barnstable Town, MA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.331041247,0.787974715
2000-2014,12940,"Baton Rouge, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.653203487,0.735394478
2009-2014,12940,"Baton Rouge, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.145575494,0.642312348
2013-2014,12940,"Baton Rouge, LA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.368977219,0.312479913
2000-2014,12940,"Baton Rouge, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.178544253,0.479923755
2009-2014,12940,"Baton Rouge, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.090068854,0.666040003
2013-2014,12940,"Baton Rouge, LA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.596613944,0.697851479
2000-2014,12940,"Baton Rouge, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.344039828,0.429282606
2009-2014,12940,"Baton Rouge, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.133045956,0.418068886
2013-2014,12940,"Baton Rouge, LA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.134380251,0.332946926
2000-2014,12980,"Battle Creek, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.420913577,0.974635422
2009-2014,12980,"Battle Creek, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.394446641,0.398690969
2013-2014,12980,"Battle Creek, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.076934189,0.597158194
2000-2014,12980,"Battle Creek, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.133192867,0.704333067
2009-2014,12980,"Battle Creek, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.368376315,0.615379274
2013-2014,12980,"Battle Creek, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.108005017,1.300755739
2000-2014,12980,"Battle Creek, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.219811067,0.359367162
2009-2014,12980,"Battle Creek, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.056858305,0.407888949
2013-2014,12980,"Battle Creek, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.211425081,0.492845714
2000-2014,13020,"Bay City, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.708717048,0.7580055
2009-2014,13020,"Bay City, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.807546079,1.593378544
2013-2014,13020,"Bay City, MI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.370274276,1.067257643
2000-2014,13020,"Bay City, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.435066342,0.720460355
2009-2014,13020,"Bay City, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.381770492,1.777929902
2013-2014,13020,"Bay City, MI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.957284451,1.018137217
2000-2014,13020,"Bay City, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.230299607,0.125136912
2009-2014,13020,"Bay City, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.737795353,0.373752624
2013-2014,13020,"Bay City, MI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.337460667,0.349366397
2000-2014,13140,"Beaumont-Port Arthur, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.21373488,0.434512734
2009-2014,13140,"Beaumont-Port Arthur, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.311240941,0.344324827
2013-2014,13140,"Beaumont-Port Arthur, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.540984094,0.364530116
2000-2014,13140,"Beaumont-Port Arthur, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.060615644,0.470212668
2009-2014,13140,"Beaumont-Port Arthur, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.736717045,1.070659399
2013-2014,13140,"Beaumont-Port Arthur, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.037353896,0.545081854
2000-2014,13140,"Beaumont-Port Arthur, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.359876424,0.3206397
2009-2014,13140,"Beaumont-Port Arthur, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.278694242,0.324951708
2013-2014,13140,"Beaumont-Port Arthur, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.105903812,0.690997899
2000-2014,13220,"Beckley, WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.485655785,0.28403756
2009-2014,13220,"Beckley, WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.328988552,0.916385531
2013-2014,13220,"Beckley, WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.931969643,3.142527819
2000-2014,13220,"Beckley, WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.030570259,0.46335265
2009-2014,13220,"Beckley, WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.954468131,1.363283873
2013-2014,13220,"Beckley, WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.170866728,1.797721267
2000-2014,13220,"Beckley, WV",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.614800811,0.193662375
2009-2014,13220,"Beckley, WV",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.569629848,0.399506032
2013-2014,13220,"Beckley, WV",All races,"Median Income, Percent Change in Mean Absolute Difference",1.998373628,1.598060131
2000-2014,13380,"Bellingham, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",3.125669241,0.740653634
2009-2014,13380,"Bellingham, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.223221779,2.176613092
2013-2014,13380,"Bellingham, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.290071189,0.550706506
2000-2014,13380,"Bellingham, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.171289608,0.399032861
2009-2014,13380,"Bellingham, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.293304145,0.386114031
2013-2014,13380,"Bellingham, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.355464071,0.865165234
2000-2014,13380,"Bellingham, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",1.584881425,0.638622463
2009-2014,13380,"Bellingham, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.094164409,0.451349586
2013-2014,13380,"Bellingham, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.553710878,0.254272103
2000-2014,13460,"Bend-Redmond, OR",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.506250858,1.371941686
2009-2014,13460,"Bend-Redmond, OR",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.856117189,1.50462997
2013-2014,13460,"Bend-Redmond, OR",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.653485239,0.692308486
2000-2014,13460,"Bend-Redmond, OR",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.256724149,0.716814458
2009-2014,13460,"Bend-Redmond, OR",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.826988518,1.811352611
2013-2014,13460,"Bend-Redmond, OR",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.430271119,0.514409304
2000-2014,13460,"Bend-Redmond, OR",All races,"Median Income, Percent Change in Mean Absolute Difference",0.785309851,0.903173387
2009-2014,13460,"Bend-Redmond, OR",All races,"Median Income, Percent Change in Mean Absolute Difference",0.039501257,0.748289526
2013-2014,13460,"Bend-Redmond, OR",All races,"Median Income, Percent Change in Mean Absolute Difference",0.029130124,0.625479877
2000-2014,13740,"Billings, MT",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.394611359,0.65699321
2009-2014,13740,"Billings, MT",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.209513396,0.45498687
2013-2014,13740,"Billings, MT",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.547391772,0.217076868
2000-2014,13740,"Billings, MT",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.276264161,0.347627491
2009-2014,13740,"Billings, MT",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.480534494,0.372321486
2013-2014,13740,"Billings, MT",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.66329217,0.187329933
2000-2014,13740,"Billings, MT",All races,"Median Income, Percent Change in Mean Absolute Difference",1.975063801,1.083338499
2009-2014,13740,"Billings, MT",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.337637663,0.422744155
2013-2014,13740,"Billings, MT",All races,"Median Income, Percent Change in Mean Absolute Difference",0.728382885,0.682200372
2000-2014,13780,"Binghamton, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.170677453,0.428258419
2009-2014,13780,"Binghamton, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.337824464,0.426890999
2013-2014,13780,"Binghamton, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.374289095,0.749369085
2000-2014,13780,"Binghamton, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.67072624,0.314759642
2009-2014,13780,"Binghamton, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.012559295,0.755582869
2013-2014,13780,"Binghamton, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.317407191,0.660101891
2000-2014,13780,"Binghamton, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",1.030049324,0.844589531
2009-2014,13780,"Binghamton, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.550433695,0.74210304
2013-2014,13780,"Binghamton, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.728008211,0.868254125
2000-2014,13820,"Birmingham-Hoover, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.191397637,0.536256492
2009-2014,13820,"Birmingham-Hoover, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.105544604,0.539927423
2013-2014,13820,"Birmingham-Hoover, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.379129112,0.839222372
2000-2014,13820,"Birmingham-Hoover, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.8163625,0.351293534
2009-2014,13820,"Birmingham-Hoover, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.047718868,0.438099831
2013-2014,13820,"Birmingham-Hoover, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.440431237,1.095448852
2000-2014,13820,"Birmingham-Hoover, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.353730738,0.241473436
2009-2014,13820,"Birmingham-Hoover, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.190320715,0.371316999
2013-2014,13820,"Birmingham-Hoover, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.237881616,0.192738011
2000-2014,13900,"Bismarck, ND",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2009-2014,13900,"Bismarck, ND",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2013-2014,13900,"Bismarck, ND",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.984835088,1.008777022
2000-2014,13900,"Bismarck, ND",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2009-2014,13900,"Bismarck, ND",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2013-2014,13900,"Bismarck, ND",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.321715593,1.576135039
2000-2014,13900,"Bismarck, ND",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2009-2014,13900,"Bismarck, ND",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2013-2014,13900,"Bismarck, ND",All races,"Median Income, Percent Change in Mean Absolute Difference",2.03851223,0.806495726
