Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2008,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",7883.779297,13041.44824
2009,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",6542.896484,12420.95605
2010,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",9517.121094,7767.411133
2011,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",3200.070313,13324.55859
2012,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",16098.5,3255.729004
2013,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",9708.123047,5613.996094
2014,11020,"Altoona, PA",Whites and People of Color,"Median Income, Absolute Difference",16134.80078,2977.768311
2000,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.131577238,0
2006,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.1422216,0.172633335
2007,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.187256664,0.093055137
2008,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.123260021,0.160017282
2009,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.053164929,0.087316237
2010,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.003868461,0.140550718
2011,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.136184335,0.140112326
2012,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.303331971,0.088601962
2013,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.118002832,0.094547302
2014,11020,"Altoona, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.085414156,0.067796543
2000,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.144923747,0
2006,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.11497432,0.037372094
2007,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.029475749,0.028746763
2008,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.046606898,0.032044206
2009,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.093703687,0.033345196
2010,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106204867,0.027365798
2011,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.091124713,0.026032368
2012,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.05595547,0.029814623
2013,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.067917705,0.022342166
2014,11100,"Amarillo, TX",Whites and People of Color,"Employment Ratio, Absolute Difference",0.080985844,0.025480554
2000,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",8070.890625,0
2006,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",11698.13086,2313.080078
2007,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",6854.845703,2235.524902
2008,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",6662.349609,2555.746338
2009,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",6542.896484,1947.600586
2010,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",11896.4043,1987.503052
2011,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",6826.820313,2475.919678
2012,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",12255.62891,2891.9104
2013,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",13080.41406,2943.154541
2014,11100,"Amarillo, TX",Whites and People of Color,"Median Income, Absolute Difference",15126.37695,3646.21167
2000,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.035522684,0
2006,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.098407194,0.042573769
2007,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.002209648,0.028243251
2008,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.009499848,0.035284683
2009,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.026506752,0.03062862
2010,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.092758209,0.042095535
2011,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.055841848,0.031294063
2012,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.005398542,0.019380987
2013,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.092606962,0.031461351
2014,11100,"Amarillo, TX",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.099521458,0.048274826
2000,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.176532209,0
2006,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.013415992,0.040506843
2007,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.238690257,0.071374811
2008,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.076787353,0.056813769
2009,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.00878644,0.056607164
2010,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.048927128,0.056728359
2011,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.132627368,0.055865694
2012,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.183088362,0.06376145
2013,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.246172726,0.090431809
2014,11180,"Ames, IA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.036154985,0.055823147
2000,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",7667.345703,0
2006,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",9358.503906,3755.505615
2007,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",11424.74414,3117.343506
2008,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",2775.980469,5365.370117
2009,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",1090.482422,3656.747559
2010,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",8868.228516,4356.90625
2011,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",5333.453125,4871.579102
2012,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",12774.93945,2341.721436
2013,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",9708.121094,3182.322266
2014,11180,"Ames, IA",Whites and People of Color,"Median Income, Absolute Difference",4739.597656,5175.616699
2000,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.022264004,0
2006,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.014587045,0.109753326
2007,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.068967193,0.072193593
2008,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.086654872,0.084866121
2009,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.022759169,0.048726518
2010,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.032639027,0.055814695
2011,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.049470842,0.064555213
2012,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.252093732,0.093171097
2013,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.188240916,0.097729012
2014,11180,"Ames, IA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.082177103,0.084422171
2000,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.108103573,0
2006,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.030734479,0.027394095
2007,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.124593973,0.029238554
2008,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.05366677,0.03041134
2009,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.012031376,0.025516482
2010,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.055602074,0.025589112
2011,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.019326329,0.023420282
2012,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.095359325,0.034986991
2013,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.030115545,0.031458948
2014,11260,"Anchorage, AK",Whites and People of Color,"Employment Ratio, Absolute Difference",0.088149786,0.031298406
2000,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",12106.33789,0
2006,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",9358.501953,2117.689453
2007,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",11424.74414,2053.563965
2008,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",12214.30859,2040.016724
2009,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",11995.30859,3119.105713
2010,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",15140.875,2019.98999
2011,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",12800.28711,2726.80835
2012,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",12463.35547,2675.466309
2013,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",10627.83984,3265.730225
2014,11260,"Anchorage, AK",Whites and People of Color,"Median Income, Absolute Difference",15126.375,2856.575439
2000,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.083923206,0
2006,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.043890685,0.03287961
2007,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.065567732,0.036451228
2008,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.085661203,0.032991793
2009,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.085247695,0.032950718
2010,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07122305,0.028829627
2011,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.088554978,0.040487401
2012,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.091212258,0.042771697
2013,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.060518607,0.03592328
2014,11260,"Anchorage, AK",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.123648435,0.032470766
2000,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.127217293,0
2006,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.119105995,0.02890279
2007,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.077224076,0.029201951
2008,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106587887,0.030835189
2009,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.063004315,0.035027131
2010,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.072189331,0.026147567
2011,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.100062668,0.030442201
2012,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.090580523,0.031429507
2013,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.139270902,0.031916689
2014,11460,"Ann Arbor, MI",Whites and People of Color,"Employment Ratio, Absolute Difference",0.107840121,0.027102252
2000,11460,"Ann Arbor, MI",Whites and People of Color,"Median Income, Absolute Difference",10761.18945,0
2006,11460,"Ann Arbor, MI",Whites and People of Color,"Median Income, Absolute Difference",11698.12891,3283.69458
2007,11460,"Ann Arbor, MI",Whites and People of Color,"Median Income, Absolute Difference",8225.814453,2573.920166
2008,11460,"Ann Arbor, MI",Whites and People of Color,"Median Income, Absolute Difference",8883.130859,3426.442383
