Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2009-2014,12580,"Baltimore-Columbia-Towson, MD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.012303827,0.124063134
2013-2014,12580,"Baltimore-Columbia-Towson, MD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.374163687,0.197567016
2000-2014,12580,"Baltimore-Columbia-Towson, MD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.643124342,0.116456009
2009-2014,12580,"Baltimore-Columbia-Towson, MD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.233001381,0.128614977
2013-2014,12580,"Baltimore-Columbia-Towson, MD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.214531422,0.115253285
2000-2014,12620,"Bangor, ME",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.328918785,0.619454682
2009-2014,12620,"Bangor, ME",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.086713716,1.182392001
2013-2014,12620,"Bangor, ME",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.559510827,67.64945221
2000-2014,12620,"Bangor, ME",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.616922736,0.707164288
2009-2014,12620,"Bangor, ME",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.814532518,0.417971104
2013-2014,12620,"Bangor, ME",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.158918053,8.258810997
2000-2014,12620,"Bangor, ME",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.411154032,0.684069991
2009-2014,12620,"Bangor, ME",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.315201521,0.876409054
2013-2014,12620,"Bangor, ME",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.255557895,1.7655164
2000-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.510225356,0.901541412
2009-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.281777501,57.47049332
2013-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.252413005,7.945226192
2000-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.096754633,0.735433877
2009-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.164414451,0.940447509
2013-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.006321646,1.947503686
2000-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.100389227,0.449689746
2009-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2013-2014,12700,"Barnstable Town, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.227716595,0.549443126
2000-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.088400066,0.193327636
2009-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.083701111,0.322593659
2013-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.197296038,0.241519287
2000-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.667407811,0.122916631
2009-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.449056864,0.23651582
2013-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.5428828,0.201887593
2000-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.296938598,0.113746725
2009-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.230630323,0.202404082
2013-2014,12940,"Baton Rouge, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.219410881,0.177822948
2000-2014,12980,"Battle Creek, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.527338386,1.115497112
2009-2014,12980,"Battle Creek, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.275301039,12.6561327
2013-2014,12980,"Battle Creek, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.399339825,681.9849854
2000-2014,12980,"Battle Creek, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.424369097,0.647822618
2009-2014,12980,"Battle Creek, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.478495687,19.44124031
2013-2014,12980,"Battle Creek, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.640000999,3.089207649
2000-2014,12980,"Battle Creek, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.249458954,0.537448704
2009-2014,12980,"Battle Creek, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.202176064,0.841119885
2013-2014,12980,"Battle Creek, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",2.20711565,2.388265371
2000-2014,13020,"Bay City, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.674633145,1.82680583
2009-2014,13020,"Bay City, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.414074093,6.617162704
2013-2014,13020,"Bay City, MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.47292906,1.784433961
2000-2014,13020,"Bay City, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.851944149,0.436836332
2009-2014,13020,"Bay City, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.621145487,17.51483345
2013-2014,13020,"Bay City, MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.202826276,12.81657791
2000-2014,13020,"Bay City, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",4.060308933,2.371845722
2009-2014,13020,"Bay City, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.32263124,1.494173884
2013-2014,13020,"Bay City, MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.216359526,0.401316345
2000-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.100882478,0.226727396
2009-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.571040928,0.707665384
2013-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.064704306,0.363995105
2000-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.421956152,0.17629312
2009-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.063636877,0.395745009
2013-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.145683482,0.312811792
2000-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.083730035,0.249137819
2009-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.205292121,0.308129668
2013-2014,13140,"Beaumont-Port Arthur, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.189934909,0.278107822
2000-2014,13220,"Beckley, WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",9.62652874,5.867405891
2009-2014,13220,"Beckley, WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",2.36667037,15.44341564
2013-2014,13220,"Beckley, WV",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.002778563,1.470971823
2000-2014,13220,"Beckley, WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.692285001,0.214250892
2009-2014,13220,"Beckley, WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.068893425,3.688770771
2013-2014,13220,"Beckley, WV",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.184108108,0.872632682
2000-2014,13220,"Beckley, WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",10.84487343,8.853323936
2009-2014,13220,"Beckley, WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.781838179,2.885083675
2013-2014,13220,"Beckley, WV",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.220422789,0.715388954
2000-2014,13380,"Bellingham, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.020384241,1.02018714
2009-2014,13380,"Bellingham, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.323625594,7.399254799
2013-2014,13380,"Bellingham, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.980067968,23.72865295
2000-2014,13380,"Bellingham, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.116186291,0.742966473
2009-2014,13380,"Bellingham, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",5.732978821,28.67095757
2013-2014,13380,"Bellingham, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.155631885,1.509530306
2000-2014,13380,"Bellingham, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.034833789,0.771748483
2009-2014,13380,"Bellingham, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.023873897,0.602298439
2013-2014,13380,"Bellingham, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.041629247,0.5063802
2000-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",7.365018845,5.768927574
2009-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.276576102,12.48972225
2013-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",10.41025829,150.3788452
2000-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.971060872,2.46569705
2009-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.11617291,34.7748642
2013-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.038251758,345.750061
2000-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.301329851,0.667713165
2009-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.220671326,0.65498656
2013-2014,13460,"Bend-Redmond, OR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.569379568,0.50643909
2000-2014,13740,"Billings, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.032672901,0.605832934
2009-2014,13740,"Billings, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.027362136,20.31432533
2013-2014,13740,"Billings, MT",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.573399067,0.323694587
2000-2014,13740,"Billings, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.223102629,0.372293711
2009-2014,13740,"Billings, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",10.84826756,57.25802994
2013-2014,13740,"Billings, MT",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.126004115,0.607480228
2000-2014,13740,"Billings, MT",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.192665711,0.451411992
2009-2014,13740,"Billings, MT",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.244856834,0.549521208
